defined_class	defined_class_name	entity	entity_name	attribute	attribute_name	exact_synonyms	xrefs	orcid
OBA:0003256		UBERON:0002110	gall bladder	PATO:0000070	amount			
OBA:0003258		UBERON:0001213	intestinal villus	PATO:0000117	size			
OBA:0003259		UBERON:0000965	lens of camera-type eye	PATO:0000052	shape			
OBA:0003260		UBERON:0014851	chorda tendinea of left ventricle	PATO:0000122	length			
OBA:0003261		UBERON:0002407	pericardium	PATO:0000070	amount			
OBA:0003262		GO:0060047	heart contraction	PATO:0000078	rhythm quality			
OBA:0003263		UBERON:0002369	adrenal gland	PATO:0002181	displaced			
OBA:0003264		UBERON:0002369	adrenal gland	PATO:0000070	amount			
OBA:0003265		UBERON:0002198	neurohypophysis	PATO:0000141	structure			
OBA:0003266		UBERON:0002198	neurohypophysis	PATO:0002181	displaced			
OBA:0003267		UBERON:0002198	neurohypophysis	PATO:0000070	amount			
OBA:0003268		UBERON:0002198	neurohypophysis	PATO:0000117	size			
OBA:0003269		UBERON:0000004	nose	PATO:0002005	concavity			
OBA:0003270		UBERON:0003682	palatal muscle	PATO:0000136	closure			
OBA:0003271		UBERON:0008199	chin	PATO:0000052	shape			
OBA:0003272		UBERON:0003651	metatarsal bone of digit 2	PATO:0000122	length			
OBA:0003273		UBERON:0001042	chordate pharynx	PATO:0000025	composition			
OBA:0003275		CL:0000233	platelet	PATO:0002083	altered number of			
OBA:0003277		CL:0000233	platelet	PATO:0000918	volume			
OBA:0003278		UBERON:0003635	pedal digit 5	PATO:0000122	length			
OBA:0003279		GO:0045259	proton-transporting ATP synthase complex	PATO:0000161	rate			
OBA:0003280		UBERON:0003631	pedal digit 1	PATO:0002181	displaced			
OBA:0003281		UBERON:0003868	proximal phalanx of pes	PATO:0000122	length			
OBA:0003282		UBERON:0007709	superior cerebellar peduncle of pons	PATO:0000122	length			
OBA:0003283		UBERON:0011282	nail of pedal digit 5	PATO:0000117	size			
OBA:0003284		GO:0061116	ductus venosus closure	PATO:0000057	occurrence			
OBA:0003285		UBERON:0001777	substantia propria of cornea	PATO:0000025	composition			
OBA:0003286		CL:0008002	skeletal muscle fiber	PATO:0000117	size			
OBA:0003287		GO:0005739	mitochondrion	PATO:0000052	shape			
OBA:0003288		UBERON:0000017	exocrine pancreas	PATO:0001509	functionality			
OBA:0003289		UBERON:0000016	endocrine pancreas	PATO:0001509	functionality			
OBA:0003290		GO:0005739	mitochondrion	PATO:0000070	amount			
OBA:0003291		UBERON:0000988	pons	PATO:0000117	size			
OBA:0003292		CL:0000038	erythroid progenitor cell	PATO:0000070	amount			
OBA:0003293		CL:0000019	sperm	PATO:0001488	cellular motility			
OBA:0003294		CL:0000094	granulocyte	PATO:0000070	amount			
OBA:0003295		UBERON:0001604	levator palpebrae superioris	PATO:0000117	size			
OBA:0003296		UBERON:0006533	rectus extraocular muscle	PATO:0000117	size			
OBA:0003298		UBERON:0008772	proximal epiphysis of tibia	PATO:0000117	size			
OBA:0003299		UBERON:0003864	middle phalanx of manus	PATO:0000052	shape			
OBA:0003300		UBERON:0003865	distal phalanx of manus	PATO:0000052	shape			
OBA:0003301		UBERON:0002234	proximal phalanx of manus	PATO:0000052	shape			
OBA:0003302		UBERON:0001456	face	PATO:0001591	curvature			
OBA:0003303		UBERON:0001683	jugal bone	PATO:0000140	position			
OBA:0003304		UBERON:0004089	midface	PATO:0000140	position			
OBA:0003305		GO:0004095	carnitine O-palmitoyltransferase activity	PATO:0000161	rate			
OBA:0003306		UBERON:0001450	calcaneus	PATO:0000140	position			
OBA:0003307		UBERON:0001173	biliary tree	PATO:0001509	functionality			
OBA:0003308		GO:0042552	myelination	PATO:0002325	onset quality			
OBA:0003309		UBERON:0001578	orbicularis oculi muscle	PATO:0001230	strength			
OBA:0003310		GO:0004096	catalase activity	PATO:0000161	rate			
OBA:0003311		UBERON:0011273	nail of manual digit 1	PATO:0000117	size			
OBA:0003312		UBERON:0011273	nail of manual digit 1	PATO:0000070	amount			
OBA:0003313		UBERON:0011278	nail of pedal digit 1	PATO:0000070	amount			
OBA:0003314		UBERON:0001713	lower eyelid	PATO:0000025	composition			
OBA:0003315		GO:0042696	menarche	PATO:0002325	onset quality			
OBA:0003316		UBERON:0001021	nerve	PATO:0000117	size			
OBA:0003317		GO:0006954	inflammatory response	PATO:0000161	rate			
OBA:0003318		UBERON:0001905	pineal body	PATO:0000025	composition			
OBA:0003319		UBERON:0001905	pineal body	PATO:0000141	structure			
OBA:0003320		UBERON:0001905	pineal body	PATO:0000918	volume			
OBA:0003321		UBERON:0001905	pineal body	PATO:0000117	size			
OBA:0003322		UBERON:0001905	pineal body	PATO:0001509	functionality			
OBA:0003323		UBERON:0004703	dorsal thalamus	PATO:0000117	size			
OBA:0003325		UBERON:0005409	alimentary part of gastrointestinal system	PATO:0001509	functionality			
OBA:0003326		UBERON:0001712	upper eyelid	PATO:0000025	composition			
OBA:0003327		UBERON:0002196	adenohypophysis	PATO:0002181	displaced			
OBA:0003328		UBERON:0003674	cuspid	PATO:0000070	amount			
OBA:0003329		UBERON:0011220	mastoid process of temporal bone	PATO:0000070	amount			
OBA:0003330		UBERON:0001450	calcaneus	PATO:0000117	size			
OBA:0003331		UBERON:0005056	external female genitalia	PATO:0000117	size			
OBA:0003332		UBERON:0002108	small intestine	PATO:0001579	contractility			
OBA:0003334		UBERON:0001577	facial muscle	PATO:0000117	size			
OBA:0003335		UBERON:0034908	scapular muscle	PATO:0000117	size			
OBA:0003336		UBERON:0001711	eyelid	PATO:0000136	closure			
OBA:0003337		UBERON:0000002	uterine cervix	PATO:0000070	amount			
OBA:0003338		UBERON:0000056	ureter	PATO:0002005	concavity			
OBA:0003339		UBERON:0002544	digit	PATO:0002175	deviation			
OBA:0003340		UBERON:0000074	renal glomerulus	PATO:0000117	size			
OBA:0003341		GO:0022011	myelination in peripheral nervous system	PATO:0000070	amount			
OBA:0003342		UBERON:0001476	deltoid	PATO:0000117	size			
OBA:0003343		UBERON:0007709	superior cerebellar peduncle of pons	PATO:0001591	curvature			
OBA:0003344		UBERON:0000964	cornea	PATO:0000052	shape			
OBA:0003345		UBERON:0001350	coccyx	PATO:0000140	position			
OBA:0003346		UBERON:0001712	upper eyelid	PATO:0000117	size			
OBA:0003347		UBERON:0000053	macula lutea	PATO:0000025	composition			
OBA:0003348		UBERON:0019254	upper eyelash	PATO:0000060	spatial pattern			
OBA:0003349		UBERON:0019255	lower eyelash	PATO:0000122	length			
OBA:0003350		UBERON:0019254	upper eyelash	PATO:0000070	amount			
OBA:0003351		UBERON:0001423	radius bone	PATO:0000052	shape			
OBA:0003352		CL:0000542	lymphocyte	PATO:0000070	amount			
OBA:0003353		CL:0000623	natural killer cell	PATO:0000070	amount			
OBA:0003354		UBERON:0002435	striatum	PATO:0002037	degeneration			
OBA:0003355		GO:0017168	5-oxoprolinase (ATP-hydrolyzing) activity	PATO:0000161	rate			
OBA:0003357		UBERON:0002046	thyroid gland	PATO:0002181	displaced			
OBA:0003358		UBERON:0003632	pedal digit 2	PATO:0000117	size			
OBA:0003359		UBERON:0003633	pedal digit 3	PATO:0000117	size			
OBA:0003360		UBERON:0003634	pedal digit 4	PATO:0000117	size			
OBA:0003361		UBERON:0003635	pedal digit 5	PATO:0000117	size			
OBA:0003362		UBERON:0001437	epiphysis	PATO:0001442	wholeness			
OBA:0003363		UBERON:0001015	musculature	PATO:0000025	composition			
OBA:0003364		UBERON:0010743	meningeal cluster	PATO:0000025	composition			
OBA:0003365		UBERON:0001438	metaphysis	PATO:0000141	structure			
OBA:0003366		UBERON:0004317	distal phalanx of pedal digit 3	PATO:0000117	size			
OBA:0003367		UBERON:0004318	distal phalanx of pedal digit 4	PATO:0000117	size			
OBA:0003368		UBERON:0004319	distal phalanx of pedal digit 5	PATO:0000117	size			
OBA:0003369		UBERON:0004325	middle phalanx of pedal digit 3	PATO:0000117	size			
OBA:0003370		UBERON:0004326	middle phalanx of pedal digit 4	PATO:0000117	size			
OBA:0003371		UBERON:0004327	middle phalanx of pedal digit 5	PATO:0000117	size			
OBA:0003372		UBERON:0004334	proximal phalanx of pedal digit 3	PATO:0000117	size			
OBA:0003373		UBERON:0004335	proximal phalanx of pedal digit 4	PATO:0000117	size			
OBA:0003374		UBERON:0004336	proximal phalanx of pedal digit 5	PATO:0000117	size			
OBA:0003375		UBERON:0004325	middle phalanx of pedal digit 3	PATO:0001591	curvature			
OBA:0003376		UBERON:0004326	middle phalanx of pedal digit 4	PATO:0001591	curvature			
OBA:0003377		UBERON:0004327	middle phalanx of pedal digit 5	PATO:0001591	curvature			
OBA:0003378		UBERON:0004334	proximal phalanx of pedal digit 3	PATO:0001591	curvature			
OBA:0003379		UBERON:0004335	proximal phalanx of pedal digit 4	PATO:0001591	curvature			
OBA:0003380		UBERON:0004336	proximal phalanx of pedal digit 5	PATO:0001591	curvature			
OBA:0003381		UBERON:0004317	distal phalanx of pedal digit 3	PATO:0001591	curvature			
OBA:0003382		UBERON:0004318	distal phalanx of pedal digit 4	PATO:0001591	curvature			
OBA:0003383		UBERON:0004319	distal phalanx of pedal digit 5	PATO:0001591	curvature			
OBA:0003384		CL:0000097	mast cell	PATO:0000070	amount			
OBA:0003385		GO:0060073	micturition	PATO:0000070	amount			
OBA:0003386		UBERON:0010707	appendage girdle complex	PATO:0000070	amount			
OBA:0003387		UBERON:0004090	periorbital region	PATO:0000025	composition			
OBA:0003388		UBERON:0001711	eyelid	PATO:0000025	composition			
OBA:0003389		UBERON:0001637	artery	PATO:0000141	structure			
OBA:0003390		GO:0040007	growth	PATO:0000965	symmetry			
OBA:0003391		UBERON:0007844	cartilage element	PATO:0000025	composition			
OBA:0003392		UBERON:0002048	lung	PATO:0000025	composition			
OBA:0003394		UBERON:0000996	vagina	PATO:0000140	position			
OBA:0003395		UBERON:0000979	tibia	PATO:0001599	rotated			
OBA:0003396		UBERON:0000468	multicellular organism	PATO:0000141	structure			
OBA:0003397		CL:0000128	oligodendrocyte	PATO:0002083	altered number of			
OBA:0003398		UBERON:0001630	muscle organ	PATO:0000025	composition			
OBA:0003399		UBERON:0009567	nail of pedal digit	PATO:0000141	structure			
OBA:0003400		UBERON:0002032	areola	PATO:0000117	size			
OBA:0003401		UBERON:0001509	triceps brachii	PATO:0000117	size			
OBA:0003402		UBERON:0001640	celiac artery	PATO:0000117	size			
OBA:0003403		UBERON:0001182	superior mesenteric artery	PATO:0000117	size			
OBA:0003404		UBERON:0001183	inferior mesenteric artery	PATO:0000117	size			
OBA:0003405		UBERON:0006767	head of femur	PATO:0000070	amount			
OBA:0003406		UBERON:0007119	neck of femur	PATO:0000070	amount			
OBA:0003407		UBERON:0001273	ilium	PATO:0000119	height			
OBA:0003408		UBERON:0002114	duodenum	PATO:0000141	structure			
OBA:0003409		UBERON:0002207	xiphoid process	PATO:0002005	concavity			
OBA:0003410		UBERON:0002207	xiphoid process	PATO:0000140	position			
OBA:0003411		UBERON:0002207	xiphoid process	PATO:0000117	size			
OBA:0003412		UBERON:0010262	operculum of brain	PATO:0000136	closure			
OBA:0003413		UBERON:0001954	Ammon's horn	PATO:0000117	size			
OBA:0003414		UBERON:0002336	corpus callosum	PATO:0000122	length			
OBA:0003415		UBERON:0001467	shoulder	PATO:0000052	shape			
OBA:0003416		GO:0043084	penile erection	PATO:0001309	duration			
OBA:0003417		GO:0000819	sister chromatid segregation	PATO:0002325	onset quality			
OBA:0003418		UBERON:0011277	nail of manual digit 5	PATO:0000070	amount			
OBA:0003419		UBERON:0011282	nail of pedal digit 5	PATO:0000070	amount			
OBA:0003420		UBERON:0018552	lateral incisor tooth	PATO:0000070	amount			
OBA:0003421		UBERON:0018602	lower lateral incisor tooth	PATO:0000070	amount			
OBA:0003422		UBERON:0018570	lower lateral secondary incisor tooth	PATO:0000070	amount			
OBA:0003423		UBERON:0018596	lower lateral primary incisor tooth	PATO:0000070	amount			
OBA:0003424		UBERON:0003450	upper jaw incisor	PATO:0000070	amount			
OBA:0003425		UBERON:0003451	lower jaw incisor	PATO:0000070	amount			
OBA:0003426		UBERON:0001691	external ear	PATO:0000122	length			
OBA:0003427		UBERON:0005620	primary palate	PATO:0000136	closure			
OBA:0003428		UBERON:0003216	hard palate	PATO:0000136	closure			
OBA:0003429		UBERON:0001702	eyelash	PATO:0002181	displaced			
OBA:0003430		UBERON:0001711	eyelid	PATO:0000070	amount			
OBA:0003431		UBERON:0001711	eyelid	PATO:0000117	size			
OBA:0003433		UBERON:0001691	external ear	PATO:0000150	texture			
OBA:0003434		UBERON:0001691	external ear	PATO:0015007	prominence			
OBA:0003435		UBERON:0002295	scala media	PATO:0000070	amount			
OBA:0003437		UBERON:0002227	spiral organ of cochlea	PATO:0002037	degeneration			
OBA:0003438		GO:0060185	outer ear unfolding	PATO:0002325	onset quality			
OBA:0003439		UBERON:0001690	ear	PATO:0000117	size			
OBA:0003440		GO:0060186	outer ear emergence	PATO:0002325	onset quality			
OBA:0003441		GO:0001503	ossification	PATO:0002325	onset quality			
OBA:0003442		UBERON:0001434	skeletal system	PATO:0001662	fragility			
OBA:0003443		UBERON:0005944	axial skeleton plus cranial skeleton	PATO:0000117	size			
OBA:0003444		UBERON:0003685	cranial suture	PATO:0002325	onset quality			
OBA:0003445		UBERON:0001684	mandible	PATO:0000122	length			
OBA:0003446		UBERON:0002244	premaxilla	PATO:0000122	length			
OBA:0003447		UBERON:0002397	maxilla	PATO:0000122	length			
OBA:0003448		UBERON:0005087	tooth placode	PATO:0000070	amount			
OBA:0003449		GO:0042476	odontogenesis	PATO:0000057	occurrence			
OBA:0003450		GO:0044691	tooth eruption	PATO:0002325	onset quality			
OBA:0003451		UBERON:0001091	calcareous tooth	PATO:0001662	fragility			
OBA:0003452		UBERON:0003655	molar tooth	PATO:0002037	degeneration			
OBA:0003453		UBERON:0003655	molar tooth	PATO:0001433	growth quality of occurrent			
OBA:0003454		CL:0000059	ameloblast	PATO:0002037	degeneration			
OBA:0003455		UBERON:0002228	rib	PATO:0002009	branchiness			
OBA:0003457		CL:0000138	chondrocyte	PATO:0000070	amount			
OBA:0003458		CL:0002092	bone marrow cell	PATO:0000070	amount			
OBA:0003459		CL:0000038	erythroid progenitor cell	PATO:0002083	altered number of			
OBA:0003460		CL:0000232	erythrocyte	PATO:0000918	volume			
OBA:0003461		GO:0008015	blood circulation	PATO:0000161	rate			
OBA:0003462		GO:0009566	fertilization	PATO:0000161	rate			
OBA:0003463		UBERON:0001981	blood vessel	PATO:0000141	structure			
OBA:0003464		CL:0000232	erythrocyte	PATO:0001925	surface feature shape			
OBA:0003465		UBERON:0007798	vascular system	PATO:0002264	organization quality			
OBA:0003466		GO:0001569	patterning of blood vessels	PATO:0000070	amount			
OBA:0003467		UBERON:0001981	blood vessel	PATO:0000136	closure			
OBA:0003468		UBERON:0004784	heart ventricle wall	PATO:0000117	size			
OBA:0003470		UBERON:0000946	cardial valve	PATO:0000117	size			
OBA:0003471		UBERON:0002407	pericardium	PATO:0000117	size			
OBA:0003472		UBERON:0002408	parietal serous pericardium	PATO:0000117	size			
OBA:0003473		UBERON:0002511	trabecula carnea	PATO:0000117	size			
OBA:0003474		UBERON:0002511	trabecula carnea	PATO:0000070	amount			
OBA:0003475		UBERON:0002062	endocardial cushion	PATO:0000070	amount			
OBA:0003477		CL:0000584	enterocyte	PATO:0000070	amount			
OBA:0003478		UBERON:0002259	corpora quadrigemina	PATO:0000014	color			
OBA:0003479		GO:0008283	cell proliferation	PATO:0000161	rate			
OBA:0003480		UBERON:0002073	hair follicle	PATO:0000141	structure			
OBA:0003481		UBERON:0002073	hair follicle	PATO:0000070	amount			
OBA:0003482		UBERON:0002073	hair follicle	PATO:0000140	position			
OBA:0003483		GO:0001942	hair follicle development	PATO:0002325	onset quality			
OBA:0003484		GO:0042637	catagen	PATO:0000161	rate			
OBA:0003485		GO:0031069	hair follicle morphogenesis	PATO:0000057	occurrence			
OBA:0003486		UBERON:0001037	strand of hair	PATO:0001591	curvature			
OBA:0003487		UBERON:0010512	strand of guard hair	PATO:0000052	shape			
OBA:0003488		UBERON:0010512	strand of guard hair	PATO:0001591	curvature			
OBA:0003489		UBERON:0010511	strand of awl hair	PATO:0001591	curvature			
OBA:0003490		UBERON:0010513	strand of zigzag hair	PATO:0001591	curvature			
OBA:0003491		UBERON:0010510	strand of auchene hair	PATO:0001591	curvature			
OBA:0003492		UBERON:0010514	strand of duvet hair	PATO:0000070	amount			
OBA:0003493		UBERON:0001037	strand of hair	PATO:0000052	shape			
OBA:0003494		UBERON:0001037	strand of hair	PATO:0000017	color saturation			
OBA:0003495		GO:0042640	anagen	PATO:0002325	onset quality			
OBA:0003496		GO:0042640	anagen	PATO:0002181	displaced			
OBA:0003497		UBERON:0018242	palatine bone horizontal plate	PATO:0000070	amount			
OBA:0003498		UBERON:0003128	cranium	PATO:0001591	curvature			
OBA:0003500		UBERON:0004089	midface	PATO:0000122	length			
OBA:0003501		UBERON:0004089	midface	PATO:0001591	curvature			
OBA:0003502		UBERON:0004089	midface	PATO:0000944	sharpness			
OBA:0003503		UBERON:0004089	midface	PATO:0000150	texture			
OBA:0003505		UBERON:0003278	skeleton of lower jaw	PATO:0000117	size			
OBA:0003506		UBERON:0004451	trunk or cervical vertebra	PATO:0000070	amount			
OBA:0003507		UBERON:0001976	epithelium of esophagus	PATO:0000117	size			
OBA:0003509		GO:0048565	digestive tract development	PATO:0002325	onset quality			
OBA:0003511		UBERON:0001231	nephron tubule	PATO:0000070	amount			
OBA:0003512		UBERON:0001294	inner medulla of kidney	PATO:0000117	size			
OBA:0003513		GO:0001822	kidney development	PATO:0002325	onset quality			
OBA:0003514		UBERON:0002167	right lung	PATO:0000965	symmetry			
OBA:0003515		UBERON:0003517	kidney blood vessel	PATO:0000141	structure			
OBA:0003516		UBERON:0011947	ureter luminal urothelium	PATO:0000117	size			
OBA:0003517		UBERON:0004645	urinary bladder urothelium	PATO:0000117	size			
OBA:0003519		UBERON:0002544	digit	PATO:0002181	displaced			
OBA:0003520		UBERON:0015484	skin of metapodial pad	PATO:0002247	degree of pigmentation			
OBA:0003521		UBERON:0007812	post-anal tail	PATO:0000052	shape			
OBA:0003522		UBERON:0007812	post-anal tail	PATO:0000117	size			
OBA:0003523		UBERON:0007812	post-anal tail	PATO:0000122	length			
OBA:0003524		GO:0001889	liver development	PATO:0002325	onset quality			
OBA:0003525		UBERON:0006729	liver perisinusoidal space	PATO:0000117	size			
OBA:0003526		UBERON:0002107	liver	PATO:0000017	color saturation			
OBA:0003527		CL:0000182	hepatocyte	PATO:0000070	amount			
OBA:0003528		CL:0000182	hepatocyte	PATO:0002264	organization quality			
OBA:0003529		UBERON:0001044	saliva-secreting gland	PATO:0000117	size			
OBA:0003530		UBERON:0004809	salivary gland epithelium	PATO:0000117	size			
OBA:0003531		UBERON:0001837	duct of salivary gland	PATO:0000117	size			
OBA:0003532		GO:0046541	saliva secretion	PATO:0000161	rate			
OBA:0003533		CL:0002097	cortical cell of adrenal gland	PATO:0000117	size			
OBA:0003534		UBERON:0008808	prostate gland dorsolateral lobe	PATO:0000117	size			
OBA:0003535		UBERON:0004177	hemopoietic organ	PATO:0000117	size			
OBA:0003536		UBERON:0001744	lymphoid tissue	PATO:0000117	size			
OBA:0003538		UBERON:0000029	lymph node	PATO:0000070	amount			
OBA:0003540		UBERON:0002123	cortex of thymus	PATO:0000117	size			
OBA:0003541		CL:0000893	thymocyte	PATO:0000070	amount			
OBA:0003542		CL:0000594	skeletal muscle satellite cell	PATO:0000070	amount			
OBA:0003543		GO:0007517	muscle organ development	PATO:0002325	onset quality			
OBA:0003544		GO:0006936	muscle contraction	PATO:0000161	rate			
OBA:0003545		GO:0006939	smooth muscle contraction	PATO:0000161	rate			
OBA:0003546		UBERON:0001630	muscle organ	PATO:0002037	degeneration			
