defined_class	defined_class_name	entity	entity_name	attribute	attribute_name
OBA:0005190		UBERON:0001427	radiale	PATO:0000051	morphology
OBA:0005191		UBERON:0008855	placenta metrial gland	PATO:0000051	morphology
OBA:0005193		UBERON:0001160	fundus of stomach	PATO:0000051	morphology
OBA:0005194		UBERON:0008856	stomach muscularis externa	PATO:0000051	morphology
OBA:0005195		UBERON:0008857	stomach smooth muscle circular layer	PATO:0000051	morphology
OBA:0005196		UBERON:0001167	wall of stomach	PATO:0000051	morphology
OBA:0005197		UBERON:0008827	murine forestomach	PATO:0000051	morphology
OBA:0005198		UBERON:0001166	pylorus	PATO:0000051	morphology
OBA:0005200		UBERON:0003281	mesentery of stomach	PATO:0000051	morphology
OBA:0005201		UBERON:0001165	pyloric antrum	PATO:0000051	morphology
OBA:0005202		UBERON:0008858	pyloric canal	PATO:0000051	morphology
OBA:0005203		UBERON:0001201	serosa of stomach	PATO:0000051	morphology
OBA:0005204		UBERON:0001200	submucosa of stomach	PATO:0000051	morphology
OBA:0005205		UBERON:0008859	cardiac gastric gland	PATO:0000051	morphology
OBA:0005206		UBERON:0008860	intermediate gastric gland	PATO:0000051	morphology
OBA:0005207		UBERON:0008861	pyloric gastric gland	PATO:0000051	morphology
OBA:0005208		UBERON:0001162	cardia of stomach	PATO:0000051	morphology
OBA:0005210		UBERON:0005304	submucous nerve plexus	PATO:0000051	morphology
OBA:0005211		UBERON:0002439	myenteric nerve plexus	PATO:0000051	morphology
OBA:0005212		CL:1001516	intestinal enteroendocrine cell	PATO:0000051	morphology
OBA:0005213		CL:1001517	stomach enteroendocrine cell	PATO:0000051	morphology
OBA:0005214		UBERON:0008862	stomach smooth muscle inner oblique layer	PATO:0000051	morphology
OBA:0005215		UBERON:0008863	stomach smooth muscle outer longitudinal layer	PATO:0000051	morphology
OBA:0005216		UBERON:0001203	muscularis mucosae of stomach	PATO:0000051	morphology
OBA:0005218		CL:0000158	Clara cell	PATO:0000051	morphology
OBA:0005220		GO:0097208	alveolar lamellar body	PATO:0000051	morphology
OBA:0005222		UBERON:0000977	pleura	PATO:0000051	morphology
OBA:0005223		UBERON:0002401	visceral pleura	PATO:0000051	morphology
OBA:0005224		UBERON:0002400	parietal pleura	PATO:0000051	morphology
OBA:0005226		UBERON:0000116	lung saccule	PATO:0000051	morphology
OBA:0005229		CL:0002638	bronchioalveolar stem cell	PATO:0000051	morphology
OBA:0005231		CL:0000897	CD4-positive, alpha-beta memory T cell	PATO:0000051	morphology
OBA:0005233		CL:0000909	CD8-positive, alpha-beta memory T cell	PATO:0000051	morphology
OBA:0005235		CL:0000904	central memory CD4-positive, alpha-beta T cell	PATO:0000051	morphology
OBA:0005237		CL:0000905	effector memory CD4-positive, alpha-beta T cell	PATO:0000051	morphology
OBA:0005239		CL:0000907	central memory CD8-positive, alpha-beta T cell	PATO:0000051	morphology
OBA:0005241		CL:0000913	effector memory CD8-positive, alpha-beta T cell	PATO:0000051	morphology
OBA:0005243		UBERON:0003039	anterior commissure anterior part	PATO:0000051	morphology
OBA:0005244		UBERON:0003043	posterior part of anterior commissure	PATO:0000051	morphology
OBA:0005246		UBERON:0008866	enamel knot	PATO:0000051	morphology
OBA:0005253		UBERON:0000936	posterior commissure	PATO:0000051	morphology
OBA:0005254		UBERON:0002051	epithelium of bronchiole	PATO:0000051	morphology
OBA:0005255		UBERON:0004821	pulmonary alveolus epithelium	PATO:0000051	morphology
OBA:0005256		UBERON:0006524	alveolar system	PATO:0000051	morphology
OBA:0005257		UBERON:0004893	interalveolar septum	PATO:0000051	morphology
OBA:0005258		UBERON:0008870	pulmonary alveolar parenchyma	PATO:0000051	morphology
OBA:0005259		UBERON:0002169	alveolar sac	PATO:0000051	morphology
OBA:0005260		UBERON:0004894	alveolar wall	PATO:0000051	morphology
OBA:0005261		UBERON:0008873	alveolar pore	PATO:0000051	morphology
OBA:0005263		UBERON:0000118	lung bud	PATO:0000051	morphology
OBA:0005266		UBERON:0008874	pulmonary acinus	PATO:0000051	morphology
OBA:0005268		CL:0000165	neuroendocrine cell	PATO:0000051	morphology
OBA:0005269		CL:0002066	Feyrter cell	PATO:0000051	morphology
OBA:0005271		UBERON:0010002	pulmonary neuroendocrine body	PATO:0000051	morphology
OBA:0005274		UBERON:0008883	osteoid	PATO:0000051	morphology
OBA:0005276		UBERON:0005867	mandibular prominence	PATO:0000051	morphology
OBA:0005277		UBERON:0005868	maxillary prominence	PATO:0000051	morphology
OBA:0005278		UBERON:0003687	foramen magnum	PATO:0000051	morphology
OBA:0005279		UBERON:0004802	respiratory tract epithelium	PATO:0000051	morphology
OBA:0005280		UBERON:0002031	epithelium of bronchus	PATO:0000051	morphology
OBA:0005286		UBERON:0002515	periosteum	PATO:0000051	morphology
OBA:0005289		UBERON:0000101	lobe of lung	PATO:0000051	morphology
OBA:0005294		UBERON:0003220	metanephric mesenchyme	PATO:0000051	morphology
OBA:0005295		UBERON:0003918	kidney mesenchyme	PATO:0000051	morphology
OBA:0005296		UBERON:0005323	mesonephric mesenchyme	PATO:0000051	morphology
OBA:0005297		UBERON:0001956	cartilage of bronchus	PATO:0000051	morphology
OBA:0005299		CL:1000428	stem cell of epidermis	PATO:0000051	morphology
OBA:0005303		GO:0060091	kinocilium	PATO:0000051	morphology
OBA:0005306		CL:0002633	respiratory basal cell	PATO:0000051	morphology
OBA:0005317		UBERON:0005370	hippocampus stratum lacunosum	PATO:0000051	morphology
OBA:0005318		UBERON:0005371	hippocampus stratum oriens	PATO:0000051	morphology
OBA:0005319		UBERON:0005372	hippocampus stratum radiatum	PATO:0000051	morphology
OBA:0005324		UBERON:0002190	subcutaneous adipose tissue	PATO:0000051	morphology
OBA:0005325		UBERON:0008876	hypodermis skeletal muscle layer	PATO:0000051	morphology
OBA:0005327		UBERON:0008877	epidermal-dermal junction	PATO:0000051	morphology
OBA:0005330		UBERON:0006273	otic pit	PATO:0000051	morphology
OBA:0005331		UBERON:0003069	otic placode	PATO:0000051	morphology
OBA:0005334		UBERON:0008776	inner cell mass derived hypoblast	PATO:0000051	morphology
OBA:0005337		UBERON:0008800	parietal endoderm	PATO:0000051	morphology
OBA:0005340		UBERON:0009742	proamniotic cavity	PATO:0000051	morphology
OBA:0005342		UBERON:0000301	amniotic cavity	PATO:0000051	morphology
OBA:0005343		UBERON:0003888	extraembryonic coelomic cavity	PATO:0000051	morphology
OBA:0005344		UBERON:0009743	visceral yolk sac cavity	PATO:0000051	morphology
OBA:0005345		UBERON:0008851	ectoplacental cavity	PATO:0000051	morphology
OBA:0005346		UBERON:0008853	parietal yolk sac	PATO:0000051	morphology
OBA:0005347		UBERON:0011919	yolk sac blood island	PATO:0000051	morphology
OBA:0005353		UBERON:0003700	temporomandibular joint	PATO:0000051	morphology
OBA:0005354		UBERON:0001324	common fibular nerve	PATO:0000051	morphology
OBA:0005356		UBERON:0009744	lymph node medullary sinus	PATO:0000051	morphology
OBA:0005358		UBERON:0009745	lymph node medullary cord	PATO:0000051	morphology
OBA:0005360		CL:0002357	fetal derived definitive erythrocyte	PATO:0000051	morphology
OBA:0005363		CL:0002353	fetal liver hematopoietic progenitor cell	PATO:0000051	morphology
OBA:0005364		CL:0002354	yolk sac hematopoietic stem cell	PATO:0000051	morphology
OBA:0005365		UBERON:0005062	neural fold	PATO:0000051	morphology
OBA:0005366		UBERON:0009746	head fold of embryonic disc	PATO:0000051	morphology
OBA:0005367		UBERON:0009747	tail fold of embryonic disc	PATO:0000051	morphology
OBA:0005368		UBERON:0009748	cephalic neural fold	PATO:0000051	morphology
OBA:0005369		UBERON:0005253	head mesenchyme	PATO:0000051	morphology
OBA:0005370		UBERON:0009749	limb mesenchyme	PATO:0000051	morphology
OBA:0005371		UBERON:0009494	pharyngeal arch mesenchymal region	PATO:0000051	morphology
OBA:0005372		UBERON:0006293	spleen primordium	PATO:0000051	morphology
OBA:0005373		UBERON:0009751	cardiac mesenchyme	PATO:0000051	morphology
OBA:0005374		UBERON:0009752	pancreas mesenchyme	PATO:0000051	morphology
OBA:0005375		UBERON:0009501	mesenchyme of fronto-nasal process	PATO:0000051	morphology
OBA:0005378		UBERON:0002335	macula densa	PATO:0000051	morphology
OBA:0005379		CL:0000648	kidney granular cell	PATO:0000051	morphology
OBA:0005380		CL:0002173	extraglomerular mesangial cell	PATO:0000051	morphology
OBA:0005385		UBERON:0003644	kidney arterial blood vessel	PATO:0000051	morphology
OBA:0005386		UBERON:0003527	kidney capillary	PATO:0000051	morphology
OBA:0005387		UBERON:0014401	renal venous blood vessel	PATO:0000051	morphology
OBA:0005388		UBERON:0004639	renal afferent arteriole	PATO:0000051	morphology
OBA:0005389		UBERON:0004640	renal efferent arteriole	PATO:0000051	morphology
OBA:0005390		UBERON:0005268	renal cortex artery	PATO:0000051	morphology
OBA:0005391		UBERON:0001552	kidney arcuate artery	PATO:0000051	morphology
OBA:0005392		UBERON:0004723	interlobular artery	PATO:0000051	morphology
OBA:0005393		UBERON:0001185	right renal artery	PATO:0000051	morphology
OBA:0005394		UBERON:0001186	left renal artery	PATO:0000051	morphology
OBA:0005395		UBERON:0005272	peritubular capillary	PATO:0000051	morphology
OBA:0005396		UBERON:0005269	renal cortex vein	PATO:0000051	morphology
OBA:0005397		UBERON:0001140	renal vein	PATO:0000051	morphology
OBA:0005398		UBERON:0004726	vasa recta	PATO:0000051	morphology
OBA:0005399		UBERON:0004719	kidney arcuate vein	PATO:0000051	morphology
OBA:0005400		UBERON:0005168	renal interlobular vein	PATO:0000051	morphology
OBA:0005401		UBERON:0001142	left renal vein	PATO:0000051	morphology
OBA:0005402		UBERON:0001141	right renal vein	PATO:0000051	morphology
OBA:0005403		UBERON:0004776	inner renal medulla vasa recta	PATO:0000051	morphology
OBA:0005404		UBERON:0004775	outer renal medulla vasa recta	PATO:0000051	morphology
OBA:0005405		UBERON:0005167	papillary duct	PATO:0000051	morphology
OBA:0005406		UBERON:0001293	outer medulla of kidney	PATO:0000051	morphology
OBA:0005407		UBERON:0001294	inner medulla of kidney	PATO:0000051	morphology
OBA:0005408		UBERON:0009871	nephrogenic zone	PATO:0000051	morphology
OBA:0005409		UBERON:0004227	kidney pelvis smooth muscle	PATO:0000051	morphology
OBA:0005410		UBERON:0004788	kidney pelvis urothelium	PATO:0000051	morphology
OBA:0005411		UBERON:0006373	perihilar interstitium	PATO:0000051	morphology
OBA:0005412		UBERON:0002320	glomerular mesangium	PATO:0000051	morphology
OBA:0005413		UBERON:0002321	extraglomerular mesangium	PATO:0000051	morphology
OBA:0005414		UBERON:0001289	descending limb of loop of Henle	PATO:0000051	morphology
OBA:0005415		UBERON:0005164	ascending limb of loop of Henle	PATO:0000051	morphology
OBA:0005416		UBERON:0004193	loop of Henle ascending limb thin segment	PATO:0000051	morphology
OBA:0005417		UBERON:0001291	thick ascending limb of loop of Henle	PATO:0000051	morphology
OBA:0005419		UBERON:0009883	medullary ray	PATO:0000051	morphology
OBA:0005420		UBERON:0005777	glomerular basement membrane	PATO:0000051	morphology
OBA:0005423		UBERON:0009885	interlobar artery	PATO:0000051	morphology
OBA:0005425		UBERON:0000081	metanephros	PATO:0000051	morphology
OBA:0005427		UBERON:0009917	kidney corticomedullary boundary	PATO:0000051	morphology
OBA:0005428		UBERON:0004201	kidney outer medulla inner stripe	PATO:0000051	morphology
OBA:0005429		UBERON:0004202	kidney outer medulla outer stripe	PATO:0000051	morphology
OBA:0005430		UBERON:0009913	renal lobe	PATO:0000051	morphology
OBA:0005431		UBERON:0009914	renal lobule	PATO:0000051	morphology
OBA:0005432		UBERON:0002015	kidney capsule	PATO:0000051	morphology
OBA:0005438		UBERON:0009918	retrotrapezoid nucleus	PATO:0000051	morphology
OBA:0005440		UBERON:0005294	gonadal ridge	PATO:0000051	morphology
OBA:0005443		UBERON:0005212	Leydig cell region of testis	PATO:0000051	morphology
OBA:0005444		UBERON:0005215	kidney interstitium	PATO:0000051	morphology
OBA:0005445		UBERON:0009919	ureter smooth muscle	PATO:0000051	morphology
OBA:0005452		UBERON:0004294	glomerular capillary endothelium	PATO:0000051	morphology
OBA:0005453		GO:0036053	glomerular endothelium fenestra	PATO:0000051	morphology
OBA:0005456		UBERON:0001254	urothelium of ureter	PATO:0000051	morphology
OBA:0005457		UBERON:0004787	urethra urothelium	PATO:0000051	morphology
OBA:0005459		UBERON:0009972	ureteropelvic junction	PATO:0000051	morphology
OBA:0005460		UBERON:0009973	ureterovesical junction	PATO:0000051	morphology
OBA:0005464		UBERON:0005751	visceral layer of glomerular capsule	PATO:0000051	morphology
OBA:0005465		UBERON:0005750	glomerular parietal epithelium	PATO:0000051	morphology
OBA:0005466		UBERON:0001286	Bowman's space	PATO:0000051	morphology
OBA:0005468		UBERON:0003606	limb long bone	PATO:0000051	morphology
OBA:0005471		UBERON:0001535	vertebral artery	PATO:0000051	morphology
OBA:0005472		UBERON:0010005	placental labyrinth villous	PATO:0000051	morphology
OBA:0005473		UBERON:0010006	placenta intervillous maternal lacunae	PATO:0000051	morphology
OBA:0005474		UBERON:0010007	placenta fetal blood space	PATO:0000051	morphology
OBA:0005477		CL:0000525	syncytiotrophoblast cell	PATO:0000051	morphology
OBA:0005478		UBERON:0001594	azygos vein	PATO:0000051	morphology
OBA:0005480		UBERON:0010172	bulb of aorta	PATO:0000051	morphology
OBA:0005481		UBERON:0010173	sinotubular junction	PATO:0000051	morphology
OBA:0005496		GO:0005743	mitochondrial inner membrane	PATO:0000051	morphology
OBA:0005497		GO:0030061	mitochondrial crista	PATO:0000051	morphology
OBA:0005499		GO:0005759	mitochondrial matrix	PATO:0000051	morphology
OBA:0005500		GO:0000262	mitochondrial chromosome	PATO:0000051	morphology
OBA:0005501		UBERON:0011861	aorta collagen fibril	PATO:0000051	morphology
OBA:0005502		UBERON:0011862	pulmonary collagen fibril	PATO:0000051	morphology
OBA:0005503		UBERON:0011864	tendon collagen fibril	PATO:0000051	morphology
OBA:0005504		UBERON:0002086	sinoatrial valve	PATO:0000051	morphology
OBA:0005506		UBERON:0011865	corneal stroma collagen fibril	PATO:0000051	morphology
OBA:0005507		UBERON:0004573	systemic artery	PATO:0000051	morphology
OBA:0005510		CL:1001561	vomeronasal sensory neuron	PATO:0000051	morphology
OBA:0005513		UBERON:0012300	limb paddle	PATO:0000051	morphology
OBA:0005532		CL:0002084	Boettcher cell	PATO:0000051	morphology
OBA:0005533		UBERON:0004813	seminiferous tubule epithelium	PATO:0000051	morphology
OBA:0005534		CL:1001432	kidney collecting duct intercalated cell	PATO:0000051	morphology
OBA:0005535		CL:1001431	kidney collecting duct principal cell	PATO:0000051	morphology
OBA:0005537		UBERON:0006364	ureteric bud tip	PATO:0000051	morphology
OBA:0005538		UBERON:0012238	ureteric bud trunk	PATO:0000051	morphology
OBA:0005539		UBERON:0001259	mucosa of urinary bladder	PATO:0000051	morphology
OBA:0005540		UBERON:0001257	trigone of urinary bladder	PATO:0000051	morphology
OBA:0005541		UBERON:0005876	undifferentiated genital tubercle	PATO:0000051	morphology
OBA:0005543		UBERON:0012239	urinary bladder vasculature	PATO:0000051	morphology
OBA:0005544		UBERON:0000381	urinary bladder detrusor smooth muscle	PATO:0000051	morphology
OBA:0005546		UBERON:0001333	male urethra	PATO:0000051	morphology
OBA:0005547		UBERON:0001335	prostatic urethra	PATO:0000051	morphology
OBA:0005548		UBERON:0012302	male membranous urethra	PATO:0000051	morphology
OBA:0005549		UBERON:0001337	spongiose part of urethra	PATO:0000051	morphology
OBA:0005550		UBERON:0001334	female urethra	PATO:0000051	morphology
OBA:0005552		UBERON:0012242	internal urethral orifice	PATO:0000051	morphology
OBA:0005553		UBERON:0012303	ureteral orifice	PATO:0000051	morphology
OBA:0005554		UBERON:0001258	neck of urinary bladder	PATO:0000051	morphology
OBA:0005555		UBERON:0006082	fundus of urinary bladder	PATO:0000051	morphology
OBA:0005556		UBERON:0000460	major vestibular gland	PATO:0000051	morphology
OBA:0005558		UBERON:0001338	urethral gland	PATO:0000051	morphology
OBA:0005559		UBERON:0010145	paraurethral gland	PATO:0000051	morphology
OBA:0005560		UBERON:0010186	male urethral gland	PATO:0000051	morphology
OBA:0005561		UBERON:0012240	urethral meatus	PATO:0000051	morphology
OBA:0005565		CL:0002045	Fraction A pre-pro B cell	PATO:0000051	morphology
OBA:0005571		UBERON:0008488	cremaster muscle	PATO:0000051	morphology
OBA:0005572		UBERON:0005302	female preputial gland	PATO:0000051	morphology
OBA:0005573		UBERON:0004876	urogenital fold	PATO:0000051	morphology
OBA:0005574		UBERON:0006217	cloacal membrane	PATO:0000051	morphology
OBA:0005575		UBERON:0012294	navicular fossa of spongiose part of urethra	PATO:0000051	morphology
OBA:0005576		UBERON:0012295	GuC)rin's valve	PATO:0000051	morphology
OBA:0005577		UBERON:0012296	urethral crest	PATO:0000051	morphology
OBA:0005578		UBERON:0012297	male urethral crest	PATO:0000051	morphology
OBA:0005579		UBERON:0012298	female urethral crest	PATO:0000051	morphology
OBA:0005580		UBERON:0014388	kidney collecting duct epithelium	PATO:0000051	morphology
OBA:0005581		UBERON:0008330	vestibulum vaginae	PATO:0000051	morphology
OBA:0005582		UBERON:0006440	os clitoris	PATO:0000051	morphology
OBA:0005584		UBERON:0005760	urorectal septum	PATO:0000051	morphology
OBA:0005590		UBERON:0013745	zona intermedia of adrenal gland	PATO:0000051	morphology
OBA:0005593		UBERON:0000446	septum of telencephalon	PATO:0000051	morphology
OBA:0005594		UBERON:0004714	septum pellucidum	PATO:0000051	morphology
OBA:0005596		UBERON:0004198	comma-shaped body	PATO:0000051	morphology
OBA:0005597		UBERON:0004199	S-shaped body	PATO:0000051	morphology
OBA:0005598		UBERON:0000085	morula	PATO:0000051	morphology
OBA:0005599		UBERON:0006670	central tendon of diaphragm	PATO:0000051	morphology
OBA:0005602		UBERON:0002232	olfactory gland	PATO:0000051	morphology
OBA:0005603		CL:0002171	globose cell of olfactory epithelium	PATO:0000051	morphology
OBA:0005604		CL:0002184	basal proper cell of olfactory epithelium	PATO:0000051	morphology
OBA:0005609		UBERON:0000091	bilaminar disc	PATO:0000051	morphology
OBA:0005615		UBERON:0003052	midbrain-hindbrain boundary	PATO:0000051	morphology
OBA:0005620		UBERON:0003073	lens placode	PATO:0000051	morphology
OBA:0005623		UBERON:0003059	presomitic mesoderm	PATO:0000051	morphology
OBA:0005624		CL:0000680	muscle precursor cell	PATO:0000051	morphology
OBA:0005625		UBERON:0003887	intraembryonic coelom	PATO:0000051	morphology
OBA:0005629		CL:0000047	neuronal stem cell	PATO:0000051	morphology
OBA:0005630		UBERON:0008835	hepatic diverticulum	PATO:0000051	morphology
OBA:0005631		UBERON:0003894	liver primordium	PATO:0000051	morphology
OBA:0005632		CL:1000488	cholangiocyte	PATO:0000051	morphology
OBA:0005633		CL:0005026	hepatoblast	PATO:0000051	morphology
OBA:0005635		UBERON:0005452	hepatic cord	PATO:0000051	morphology
