id	predicate	value
EFO:0020765	rdfs:label	testican-1 measurement
EFO:0005190	rdfs:label	urinary nitrogen measurement
EFO:0020508	rdfs:label	interleukin-7 receptor subunit alpha measurement
EFO:0020335	rdfs:label	dual specificity mitogen-activated protein kinase kinase 1 measurement
EFO:0008414	rdfs:label	susceptibility to measles measurement
EFO:0020861	rdfs:label	ANGPTL8 measurement@en
EFO:0020123	rdfs:label	a disintegrin and metalloproteinase with thrombospondin motifs 15 measurement
EFO:0020875	rdfs:label	fatty acid change measurement
EFO:0007000	rdfs:label	Gleason score measurement
EFO:0020618	rdfs:label	opioid-binding protein/cell adhesion molecule measurement
EFO:0600063	rdfs:label	blood group O
EFO:0021163	rdfs:label	ergothioneine measurement
EFO:0005198	rdfs:label	transplant outcome measurement
EFO:0008066	rdfs:label	carbohydrate sulfotransferase 15 measurement
EFO:0020139	rdfs:label	alpha-L-iduronidase measurement
EFO:0010999	rdfs:label	p-hydroxyphenylacetate measurement
EFO:0010523	rdfs:label	phosphoglyceric acid measurement@en
EFO:0020723	rdfs:label	serine protease HTRA2, mitochondrial measurement
EFO:0006502	rdfs:label	mammographic density percentage
EFO:0008176	rdfs:label	interleukin 17 receptor B measurement
EFO:0007008	rdfs:label	allergy measurement
EFO:0020297	rdfs:label	cyclin-dependent kinase 8:cyclin-c complex measurement
EFO:0020493	rdfs:label	interleukin-13 receptor subunit alpha-1 measurement
EFO:0004626	rdfs:label	IGFBP-3 measurement
EFO:0021121	rdfs:label	lathosterol measurement
EFO:0009712	rdfs:label	father's age at death
EFO:0009306	rdfs:label	atazanavir measurement
EFO:0020328	rdfs:label	disintegrin and metalloproteinase domain-containing protein 12 measurement
EFO:0010485	rdfs:label	glucose-6-phosphate measurement@en
EFO:0020451	rdfs:label	histone acetyltransferase kat6a measurement
EFO:0020695	rdfs:label	pyruvate kinase pkm measurement
EFO:0008287	rdfs:label	SLAM family member 7 measurement
EFO:0021398	rdfs:label	X-10510-to-palmitoyl sphingomyelin ratio
EFO:0020250	rdfs:label	CD97 antigen measurement
EFO:0004760	rdfs:label	t-tau measurement
EFO:0008400	rdfs:label	susceptibility to chickenpox measurement
EFO:0004529	rdfs:label	lipid measurement
EFO:0020543	rdfs:label	lymphotoxin alpha2:beta1 measurement
EFO:0005116	rdfs:label	urinary metabolite measurement
EFO:0020790	rdfs:label	trypsin-1 measurement
EFO:0008155	rdfs:label	histidine-rich glycoprotein measurement
EFO:0008231	rdfs:label	metalloproteinase inhibitor 3 measurement
EFO:0020604	rdfs:label	neurotrophin-4 measurement
EFO:0010907	rdfs:label	polyomavirus 2 seropositivity@en
EFO:0010910	rdfs:label	C-C motif chemokine 20 measurement
EFO:0020999	rdfs:label	2-hydroxybutyrate measurement
EFO:0020653	rdfs:label	probable g-protein coupled receptor 114 measurement
EFO:0008416	rdfs:label	susceptibility to rheumatic fever measurement
EFO:0020054	rdfs:label	diacylglycerol 32:0 measurement
EFO:0008225	rdfs:label	MAP kinase-activated protein kinase 2 measurement
EFO:0021427	rdfs:label	N-acetylmethionine measurement@en
EFO:0020068	rdfs:label	diacylglycerol 42:7 measurement
EFO:0010394	rdfs:label	sphingomyelin 18:1 measurement@en
EFO:0008239	rdfs:label	N-acetyl-D-glucosamine kinase measurement
EFO:0021236	rdfs:label	X-11442 measurement
EFO:0020164	rdfs:label	asialoglycoprotein receptor 1 measurement
EFO:0007675	rdfs:label	metastasis measurement
EFO:0010066	rdfs:label	corneal hysteresis
EFO:0006312	rdfs:label	mitochondrial DNA measurement
EFO:0021280	rdfs:label	X-12039 measurement
EFO:0020729	rdfs:label	serine/threonine-protein kinase PAK 6 measurement
EFO:0020556	rdfs:label	matrilin-3 measurement
EFO:0004995	rdfs:label	lean body mass
EFO:0010352	rdfs:label	diacylglycerol 34:1 measurement@en
EFO:0009289	rdfs:label	left ventricular mass
EFO:0006508	rdfs:label	cotinine glucuronidation measurement
EFO:0007828	rdfs:label	daytime rest measurement
EFO:0020825	rdfs:label	tyrosine-protein kinase JAK2 measurement
EFO:0010458	rdfs:label	alpha-hydroxybutyric acid measurement@en
EFO:0010232	rdfs:label	osteocalcin measurement@en
EFO:0008051	rdfs:label	C-C motif chemokine 3 measurement
EFO:0020839	rdfs:label	ubiquitin measurement
EFO:0006875	rdfs:label	acoustic startle blink response measurement
EFO:0004618	rdfs:label	vitamin K measurement
EFO:0009237	rdfs:label	Estimated Platelets Measurement
EFO:0021384	rdfs:label	phosphate-to-erythronate ratio
EFO:0021127	rdfs:label	aspartylphenylalanine measurement
EFO:0010744	rdfs:label	testis size@en
EFO:0010477	rdfs:label	fructose measurement@en
EFO:0009347	rdfs:label	Anti-cytomegalovirus IgG measurement
EFO:0600081	rdfs:label	time spent outdoors measurement
EFO:0008059	rdfs:label	C-X-C motif chemokine 6 measurement
EFO:0021056	rdfs:label	octadecanedioate measurement
EFO:0020157	rdfs:label	apolipoprotein E (isoform E3) measurement
EFO:0021219	rdfs:label	X-11204 measurement
EFO:0010416	rdfs:label	triacylglycerol 52:4 measurement@en
EFO:0010612	rdfs:label	kit ligand measurement@en
EFO:0010587	rdfs:label	interleukin-2 receptor subunit alpha measurement@en
EFO:0006833	rdfs:label	glucose effectiveness measurement
EFO:0009242	rdfs:label	Myeloid Progenitor Cell Count
EFO:0020792	rdfs:label	tryptase gamma measurement
EFO:0600000	rdfs:label	sortilin measurement
EFO:0021329	rdfs:label	X-12734 measurement
EFO:0020535	rdfs:label	leukotriene a-4 hydrolase measurement
EFO:0020549	rdfs:label	macrophage-capping protein measurement
EFO:0008272	rdfs:label	proto-oncogene tyrosine-protein kinase receptor Ret measurement
EFO:0008017	rdfs:label	alcohol dehydrogenase [NADP+] measurement
EFO:0008213	rdfs:label	low molecular weight phosphotyrosine protein phosphatase measurement
EFO:0020818	rdfs:label	tyrosine-protein kinase ABL1 measurement
EFO:0010916	rdfs:label	interleukin-27 measurement
EFO:0009776	rdfs:label	ornithine measurement
EFO:0020659	rdfs:label	prostaglandin g/h synthase 2 measurement
EFO:0600008	rdfs:label	mitochondrial heteroplasmy measurement
EFO:0007753	rdfs:label	seasonal gut microbiome measurement
EFO:0021302	rdfs:label	X-12329 measurement
EFO:0004724	rdfs:label	carotid-femoral pulse wave velocity
EFO:0008376	rdfs:label	mosquito bite measurement
EFO:0007863	rdfs:label	illness severity status
EFO:0004780	rdfs:label	DSM-IV-based social scale
EFO:0021049	rdfs:label	eicosapentaenoate EPA; 20:5n3 measurement
EFO:0021412	rdfs:label	X-11444-to-X-11470 ratio
EFO:0010075	rdfs:label	intertrochanteric region size
EFO:0006826	rdfs:label	trans/trans-18:2 fatty acid measurement
EFO:0021159	rdfs:label	metoprolol acid metabolite measurement
EFO:0010358	rdfs:label	lysophosphatidylcholine 16:1 measurement@en
EFO:0008434	rdfs:label	initial pursuit acceleration
EFO:0020143	rdfs:label	amp kinase (alpha2beta2gamma1) measurement
EFO:0008092	rdfs:label	complement C4b measurement
EFO:0020700	rdfs:label	receptor tyrosine-protein kinase erbb-2 measurement
EFO:0021205	rdfs:label	X-08402 measurement
EFO:0010993	rdfs:label	n-acetyl neuraminic acid measurement
EFO:0020465	rdfs:label	immunoglobulin G measurement
EFO:0020479	rdfs:label	integrin alpha-IIb: beta-3 complex measurement
EFO:0005002	rdfs:label	lysine measurement
EFO:0021315	rdfs:label	X-12544 measurement
EFO:0021002	rdfs:label	N-acetylglycine measurement
EFO:0007002	rdfs:label	luteinizing hormone measurement
EFO:0005108	rdfs:label	arm span
EFO:0020980	rdfs:label	radiation exposure@en
EFO:0020560	rdfs:label	matrix metalloproteinase-17 measurement
EFO:0010408	rdfs:label	triacylglycerol 50:1 measurement@en
EFO:0004620	rdfs:label	vitamin B12 measurement
EFO:0008196	rdfs:label	kallistatin measurement
EFO:0021112	rdfs:label	valerate measurement
EFO:0020327	rdfs:label	discoidin domain-containing receptor 2 measurement
EFO:0020498	rdfs:label	interleukin-22 measurement
EFO:0008337	rdfs:label	psychosis predisposition measurement
EFO:0009458	rdfs:label	alcohol use disorder measurement
EFO:0010462	rdfs:label	aspartate measurement@en
EFO:0007941	rdfs:label	LDH-related sciatica symptom severity measurement
EFO:0010240	rdfs:label	dehydroepiandrosterone measurement@en
EFO:0008009	rdfs:label	1,5 anhydroglucitol measurement
EFO:0009946	rdfs:label	low density lipoprotein triglyceride measurement
EFO:0009221	rdfs:label	Hemoglobin Lepore to Total Hemoglobin Ratio Measurement
EFO:0020756	rdfs:label	stromal cell-derived factor 1 measurement
EFO:0010556	rdfs:label	Left ventricular mass to end-diastolic volume ratio@en
EFO:0007759	rdfs:label	alpha-linolenic acid measurement
EFO:0009270	rdfs:label	heel bone mineral density
EFO:0021064	rdfs:label	dihomo-linoleate 20:2n6 measurement
EFO:0010344	rdfs:label	cholesteryl ester 18:1 measurement@en
EFO:0005091	rdfs:label	monocyte count
EFO:0021308	rdfs:label	X12442--5,8-tetradecadienoate measurement
EFO:0020236	rdfs:label	casein kinase II 2-alpha:2-beta heterotetramer measurement
EFO:0007855	rdfs:label	facial width measurement
EFO:0020045	rdfs:label	prostaglandins measurement
EFO:0007869	rdfs:label	wellbeing measurement
EFO:0020866	rdfs:label	high density lipoprotein particle size change measurement
EFO:0021418	rdfs:label	4-acetamidobutanoate-to-N1-methyladenosine ratio
EFO:0020609	rdfs:label	NKG2-D ligand 1 measurement
EFO:0004327	rdfs:label	electrocardiography
EFO:0020394	rdfs:label	follistatin-related protein 3 measurement
EFO:0020190	rdfs:label	bone sialoprotein 2 measurement
EFO:0008157	rdfs:label	inorganic pyrophosphatase measurement
EFO:0001444	rdfs:label	measurement
EFO:0021230	rdfs:label	X-11422--xanthine measurement
EFO:0008361	rdfs:label	environmental tobacco smoke exposure measurement
EFO:0021168	rdfs:label	saccharin measurement
EFO:0010514	rdfs:label	organic anion measurement@en
EFO:0009339	rdfs:label	Herpes simplex virus 2 seropositivity
EFO:0008098	rdfs:label	complement factor H-related protein 5 measurement
EFO:0006507	rdfs:label	nicotine glucuronidation measurement
EFO:0020198	rdfs:label	C-C motif chemokine 27 measurement
EFO:0009283	rdfs:label	potassium measurement
EFO:0008115	rdfs:label	ectonucleoside triphosphate diphosphohydrolase 5 measurement
EFO:0009939	rdfs:label	Antimigraine preparation use measurement
EFO:0020576	rdfs:label	mitogen-activated protein kinase 12 measurement
EFO:0004612	rdfs:label	high density lipoprotein cholesterol measurement
EFO:0020319	rdfs:label	desert hedgehog protein n-product measurement
EFO:0005689	rdfs:label	non-high density lipoprotein cholesterol measurement
EFO:0008056	rdfs:label	C-X-C motif chemokine 10 measurement
EFO:0020859	rdfs:label	lipid change measurement
EFO:0020686	rdfs:label	protein rev_hv2be measurement
EFO:0010471	rdfs:label	chenodeoxycholate measurement@en
EFO:0020429	rdfs:label	growth/differentiation factor 5 measurement
EFO:0021223	rdfs:label	X-11315 measurement
EFO:0021050	rdfs:label	linolenate [alpha or gamma; 18:3n3 or 6] measurement
EFO:0020151	rdfs:label	annexin A6 measurement
EFO:0007996	rdfs:label	eosinophil percentage of granulocytes
EFO:0020483	rdfs:label	interferon alpha-2 measurement
EFO:0007784	rdfs:label	functional decline measurement
EFO:0021333	rdfs:label	X-12776 measurement
EFO:0010109	rdfs:label	CD56-positive NK-lymphocyte cell count
EFO:0010617	rdfs:label	tumor necrosis factor ligand superfamily member 11 measurement@en
EFO:0008210	rdfs:label	low affinity immunoglobulin epsilon Fc receptor measurement
EFO:0009262	rdfs:label	nicotine dependence symptom count
EFO:0004808	rdfs:label	L lactate dehydrogenase measurement
EFO:0000391	rdfs:label	damage intensity
EFO:0007905	rdfs:label	joint hypermobility measurement
EFO:0020276	rdfs:label	complement C3B, inactivated measurement
EFO:0010385	rdfs:label	phosphatidylcholine 38:3 measurement@en
EFO:0021349	rdfs:label	X-13431--nonanoylcarnitine measurement
EFO:0010399	rdfs:label	triacylglycerol 44:1 measurement@en
EFO:0004918	rdfs:label	age at diagnosis
EFO:0006935	rdfs:label	thalamus volume
EFO:0020741	rdfs:label	SLAM family member 5 measurement
EFO:0004972	rdfs:label	somatic genotype
EFO:0020679	rdfs:label	protein kinase c delta type measurement
EFO:0010777	rdfs:label	CXCL1 measurement
EFO:0007709	rdfs:label	p-tau:beta-amyloid 1-42 ratio measurement
EFO:0008370	rdfs:label	infant white matter volume measurement
EFO:0021043	rdfs:label	oleoylcarnitine measurement
EFO:0004312	rdfs:label	vital capacity
EFO:0020019	rdfs:label	isovalerylcarnitine measurement@en
EFO:0004820	rdfs:label	sex ratio
EFO:0007819	rdfs:label	advanced glycation end-product measurement
EFO:0010574	rdfs:label	epithelial cell adhesion molecule measurement@en
EFO:0010449	rdfs:label	3-methyladipic acid measurement@en
EFO:0008042	rdfs:label	C-C motif chemokine 14 measurement
EFO:0021153	rdfs:label	2-hydroxyacetaminophen sulfate measurement
EFO:0008378	rdfs:label	mosquito bite reaction size measurement
EFO:0009102	rdfs:label	number of children ever born measurement
EFO:0020129	rdfs:label	adenylate kinase isoenzyme 1 measurement
EFO:0004557	rdfs:label	population measurement
EFO:0006331	rdfs:label	selenium measurement
EFO:0009096	rdfs:label	negative domain measurement
EFO:0020632	rdfs:label	persephin measurement
EFO:0010603	rdfs:label	cancer antigen 125 measurement@en
EFO:0010998	rdfs:label	p-cresol sulfate measurement
EFO:0020304	rdfs:label	cytokine receptor common subunit gamma measurement
EFO:0021264	rdfs:label	X-11818 measurement
EFO:0010402	rdfs:label	triacylglycerol 46:2 measurement@en
EFO:0008190	rdfs:label	interleukin 7 receptor subunit alpha measurement
EFO:0009435	rdfs:label	arthritis disease activity score measurement
EFO:0004833	rdfs:label	neutrophil count
EFO:0020492	rdfs:label	interleukin-12 receptor subunit beta-2 measurement
EFO:0005420	rdfs:label	grey matter volume measurement
EFO:0007057	rdfs:label	miotic rate
EFO:0021374	rdfs:label	X-14626 measurement
EFO:0007896	rdfs:label	zeaxanthin measurement
EFO:0008473	rdfs:label	insulin response measurement
EFO:0004640	rdfs:label	haptoglobin measurement
EFO:0008204	rdfs:label	left ventricular diastolic function measurement
EFO:0007639	rdfs:label	minimal erythema dose
EFO:0006921	rdfs:label	birth measurement
EFO:0009721	rdfs:label	mother's age at death
EFO:0004750	rdfs:label	interleukin 10 measurement
EFO:0008145	rdfs:label	granzyme A measurement
EFO:0008467	rdfs:label	behavioural inhibitory control measurement
EFO:0020750	rdfs:label	sphingosine kinase 1 measurement
EFO:0008406	rdfs:label	susceptibility to plantar warts measurement
EFO:0020044	rdfs:label	ecosanoids measurement
EFO:0020240	rdfs:label	caspase-2 measurement
EFO:0010370	rdfs:label	lysophosphatidylethanolamine 20:4 measurement@en
EFO:0006309	rdfs:label	plasma plasminogen measurement
EFO:0021277	rdfs:label	X-12013 measurement
EFO:0021084	rdfs:label	1-linoleoylglycerophosphoethanolamine measurement
EFO:0020860	rdfs:label	soluble CD14 measurement@en
EFO:0004812	rdfs:label	interleukin-1 beta measurement
EFO:0009593	rdfs:label	mood change measurement
EFO:0007933	rdfs:label	radius bone mineral density
EFO:0021194	rdfs:label	X-04500 measurement
EFO:0020410	rdfs:label	glutathione s-transferase p measurement
EFO:0010505	rdfs:label	isocitrate measurement@en
EFO:0008097	rdfs:label	complement factor H measurement
EFO:0020705	rdfs:label	reticulon-4 receptor measurement
EFO:0007882	rdfs:label	microbiome measurement
EFO:0021250	rdfs:label	X-11537 measurement
EFO:0010273	rdfs:label	thoracic aortic calcification measurement@en
EFO:0010781	rdfs:label	delta/notch like EGF Repeat Containing protein measurement
EFO:0020192	rdfs:label	brain-specific serine protease 4 measurement
EFO:0021007	rdfs:label	3-3-hydroxyphenylpropionate measurement
EFO:0010795	rdfs:label	sirtuin-2 measurement
EFO:0021360	rdfs:label	X-13859 measurement
EFO:0020968	rdfs:label	total stigmasterol measurement@en
EFO:0021103	rdfs:label	caprylate 8:0 measurement
EFO:0008106	rdfs:label	cystatin-SN measurement
EFO:0010609	rdfs:label	mucin‐16 measurement@en
EFO:0021117	rdfs:label	androsterone sulfate measurement
EFO:0021097	rdfs:label	2-palmitoylglycerophosphocholine measurement
EFO:0020313	rdfs:label	d-dimer measurement
EFO:0010467	rdfs:label	carboxylic acid anion measurement@en
EFO:0004874	rdfs:label	memory performance
EFO:0007946	rdfs:label	tiredness measurement
EFO:0010231	rdfs:label	sterol measurement@en
EFO:0020853	rdfs:label	wnt inhibitory factor 1 measurement
EFO:0006874	rdfs:label	antisaccade response measurement
EFO:0010983	rdfs:label	3-hydroxyisobutyrate measurement
EFO:0020423	rdfs:label	group 10 secretory phospholipase A2 measurement
EFO:0020525	rdfs:label	lactoperoxidase measurement
EFO:0010113	rdfs:label	3-hydroxybutyric acid measurement
EFO:0008058	rdfs:label	C-X-C motif chemokine 5 measurement
EFO:0007800	rdfs:label	body fat percentage
EFO:0020227	rdfs:label	carbonic anhydrase 1 measurement
EFO:0010611	rdfs:label	cathepsin D measurement@en
EFO:0010906	rdfs:label	merkel cell virus seropositivity@en
EFO:0010420	rdfs:label	triacylglycerol 54:2 measurement@en
EFO:0021353	rdfs:label	X-13548 measurement
EFO:0021409	rdfs:label	urate-to-histidine ratio
EFO:0008224	rdfs:label	mannose-binding protein C measurement
EFO:0008212	rdfs:label	low affinity immunoglobulin gamma Fc region receptor III-B measurement
EFO:0004867	rdfs:label	vitamin E measurement
EFO:0004694	rdfs:label	factor XI measurement
EFO:0007939	rdfs:label	respiratory symptom measurement
EFO:0010224	rdfs:label	lysophosphatidylcholine measurement@en
EFO:0020954	rdfs:label	pigement epithleium-derived factor (PEDF) measurement@en
EFO:0020673	rdfs:label	protein fam107a measurement
EFO:0006867	rdfs:label	skin conductance level
EFO:0008089	rdfs:label	complement C1q subcomponent measurement
EFO:0009211	rdfs:label	Hemoglobin A2 Prime to Total Hemoglobin Ratio Measurement
EFO:0007703	rdfs:label	hystidil-tRNA synthetase autoantibody measurement
EFO:0006796	rdfs:label	very long-chain saturated fatty acid measurement
EFO:0021256	rdfs:label	X-11593--O-methylascorbate measurement
EFO:0007813	rdfs:label	cotinine measurement
